amount,amount_deviation,new_payee,transaction_velocity,unusual_hour,location_change,new_device,suspicious
2465.35,0.0754,0,1,0,0,0,0
1856.76,0.0589,1,2,0,0,0,0
2363.09,-0.4459,0,4,0,1,0,0
2193.63,0.1597,1,0,0,0,0,0
13106.11,2.0599,0,1,0,0,0,0
1494.58,-0.0353,1,0,0,0,0,0
3978.52,0.0498,0,4,0,0,0,0
2034.79,0.0281,0,2,0,0,0,0
1973.96,-0.3561,0,0,0,0,0,0
713.11,-0.1629,1,2,0,0,0,0
951.05,0.0358,0,0,0,0,1,0
20483.25,3.2906,1,5,1,0,0,1
3702.03,0.1547,0,1,0,0,0,0
5455.27,0.1275,0,0,0,0,0,0
4968.11,0.143,0,2,0,0,0,0
4917.67,0.0026,1,2,0,0,0,0
1363.8,-0.1985,0,0,0,0,0,0
2209.61,1.2421,0,1,0,0,0,0
13309.35,1.866,0,0,0,0,0,0
872.07,-0.0018,0,1,0,0,0,0
2810.26,0.1957,0,1,1,0,0,0
1666.52,-0.1996,0,4,0,0,0,0
4683.81,0.3185,0,2,0,0,0,0
2198.4,0.0024,0,1,0,1,0,0
2959.44,0.2479,0,3,0,0,0,0
1757.24,-0.475,1,0,0,0,0,0
721.88,0.2087,0,0,0,0,0,0
8825.45,1.2221,0,0,0,1,0,0
3459.83,0.1212,1,2,0,0,0,0
3667.59,0.1996,0,0,0,0,0,0
5251.53,0.5073,0,0,0,0,0,0
3660.63,-0.0562,0,0,0,0,0,0
4441.23,0.016,0,1,0,0,0,0
4780.24,0.1412,0,0,0,0,0,0
2352.9,-0.2307,0,2,0,0,0,0
8515.21,0.9799,0,0,0,0,1,0
5292.93,0.2033,0,0,0,0,0,0
11244.18,1.7846,0,0,0,0,0,0
1983.42,0.0096,0,0,0,1,0,0
823.31,0.2168,0,0,0,0,0,0
5405.06,0.1216,0,3,0,1,0,0
3727.13,-0.0249,0,3,0,0,0,0
2994.22,-0.0477,0,1,0,0,0,0
5217.68,0.1828,0,0,0,0,0,0
1592.45,-0.1858,0,0,0,0,0,0
4173.86,0.7814,0,5,0,0,0,1
2635.85,0.4877,0,0,0,1,0,0
1287.34,-0.1438,0,0,0,0,0,0
3798.91,1.2399,0,2,0,0,0,0
2250.63,0.2352,0,1,0,0,0,0
842.73,-0.0013,0,0,1,0,0,0
2380.98,-0.0754,0,2,1,0,0,0
6881.81,1.1819,0,0,1,0,0,0
17532.79,3.4894,0,4,0,0,0,0
1827.44,1.822,0,2,0,0,0,0
2393.89,0.269,0,0,0,0,0,0
1646.42,-0.1637,0,0,1,0,0,0
5055.43,0.0285,1,1,0,0,0,0
3028.44,-0.0431,0,0,0,0,0,0
2261.62,0.2984,0,1,1,0,0,0
3961.77,0.1479,1,0,0,1,0,0
2027.45,-0.4108,1,2,0,0,1,0
3196.45,-0.2789,0,1,0,0,0,0
840.05,0.3182,0,0,0,0,1,0
2567.0,-0.0019,0,0,0,0,0,0
2344.87,-0.1272,0,5,0,0,0,0
3164.76,2.7529,0,0,0,1,0,0
788.49,0.4814,0,0,0,0,0,0
4049.68,0.8321,0,0,0,0,0,0
1419.03,0.2433,0,2,0,0,0,0
5896.43,0.8105,1,4,1,1,0,1
2112.78,0.1881,0,3,0,0,0,0
2899.74,0.3236,0,0,0,0,0,0
796.65,0.0225,0,3,0,0,0,0
1476.94,0.0709,0,1,0,0,0,0
3098.82,-0.036,0,0,1,0,1,0
10840.47,1.6009,0,0,0,0,0,0
1552.11,0.0914,0,1,0,0,0,0
1448.69,-0.2997,0,3,0,0,0,0
8310.1,0.7712,0,1,0,0,0,0
8521.56,1.9892,0,2,0,0,0,0
3979.09,0.0976,0,2,0,0,1,0
2337.25,-0.3343,0,1,0,0,0,0
3273.25,1.5655,1,1,1,0,0,0
1470.47,-0.3908,0,5,0,0,0,0
3701.04,0.1244,0,2,0,0,0,0
5826.9,0.9578,0,0,0,0,0,0
2507.71,-0.1101,0,2,0,0,0,0
929.61,-0.1325,0,5,0,0,0,0
3200.74,0.0804,0,3,0,0,0,0
2628.42,-0.3747,0,1,0,0,0,0
1732.54,0.7795,0,1,0,0,0,0
1097.35,-0.3635,0,0,0,0,0,0
2627.33,-0.0044,0,2,0,0,0,0
8692.27,1.4209,1,2,1,0,0,1
2607.15,0.2889,1,1,0,0,0,0
4327.43,0.1046,0,0,1,0,0,0
1914.39,-0.0121,0,0,0,0,0,0
8576.86,1.6375,0,0,1,0,0,0
2820.15,-0.2617,0,2,0,0,0,0
2599.76,-0.2523,0,1,0,0,0,0
1019.56,-0.2639,0,6,0,0,0,0
4721.43,-0.0459,0,0,0,1,0,0
1134.59,0.326,0,0,0,0,0,0
4625.45,0.1589,0,0,0,0,0,0
904.64,-0.1117,0,2,0,0,0,0
5857.39,0.6648,0,0,0,0,0,0
1123.6,-0.2498,0,3,0,0,0,0
6913.84,0.6423,0,0,1,0,0,0
3539.77,0.0193,0,1,0,0,0,0
2453.57,-0.2283,0,1,0,0,0,0
5683.7,0.2069,0,0,0,0,0,0
6087.48,0.3975,0,0,0,1,0,1
2983.94,0.2889,0,1,0,0,0,0
1170.79,0.1515,0,1,0,0,0,0
1565.41,-0.3584,0,0,0,0,0,0
2030.69,-0.2188,0,0,0,0,0,0
4480.84,0.1075,0,1,0,0,0,0
4341.7,0.2939,0,1,0,0,0,0
1044.75,0.1056,0,4,0,0,1,1
2499.69,0.4848,0,2,0,0,0,0
10839.13,1.7945,0,0,0,0,0,1
2113.09,0.036,1,3,0,1,0,0
1491.45,0.2252,0,0,0,0,0,0
2043.73,-0.132,0,1,0,0,0,0
3989.64,0.0702,0,0,1,1,0,0
3278.14,0.0277,0,3,0,1,0,0
4155.98,0.0836,0,2,0,0,0,0
2293.86,0.0677,0,0,0,0,1,0
2413.44,-0.0967,0,0,0,0,0,0
4702.74,-0.058,0,7,0,0,0,0
3496.88,-0.154,0,0,0,0,0,0
4845.01,0.0839,0,0,0,0,0,0
4754.78,0.237,0,0,1,0,0,0
14700.55,2.6372,1,3,1,0,0,1
1141.87,-0.0247,0,2,0,0,0,0
1765.69,0.0175,0,3,0,0,1,0
2979.01,0.0041,0,0,0,0,0,0
1178.0,-0.2209,0,0,0,0,0,0
1091.81,-0.1374,0,1,0,0,0,0
4014.83,-0.1787,0,4,0,0,0,0
1075.43,0.3027,0,1,0,0,0,0
4848.0,0.0575,0,2,0,0,0,0
1347.48,0.676,0,1,0,1,0,0
2404.95,-0.1058,1,0,0,0,0,0
1431.6,-0.589,0,3,0,1,0,0
3293.09,0.0259,0,1,0,0,0,0
5680.52,0.2187,0,0,0,0,0,0
1698.29,-0.0313,0,2,0,0,0,0
5944.27,1.5645,0,1,0,0,0,0
4434.13,-0.056,0,2,0,0,1,0
8324.47,1.7494,0,1,0,0,1,0
1509.77,-0.0187,0,0,0,0,0,0
2123.2,0.6274,0,2,0,0,0,0
3598.53,-0.0611,0,1,0,0,0,0
2549.06,0.9775,0,0,0,0,0,0
1815.34,0.3482,0,0,1,0,0,0
4477.94,0.0641,0,3,0,0,0,0
6425.47,1.7065,0,1,0,0,0,1
5637.32,0.161,0,1,0,0,0,0
9194.81,1.8179,0,3,0,1,0,0
47664.68,8.6262,0,3,1,0,0,1
3603.05,1.7172,0,1,0,0,0,0
2260.4,0.1601,1,1,0,0,0,0
2066.39,1.0521,0,4,0,0,0,0
9065.66,1.335,1,0,0,0,0,0
1826.34,0.3302,0,0,0,0,1,0
5076.62,0.115,1,0,0,0,0,0
4741.47,0.1516,0,2,0,0,0,0
2387.39,-0.4483,0,0,0,1,0,0
1734.37,-0.0685,0,1,0,0,0,0
35698.22,6.6879,0,4,0,0,0,1
2492.53,-0.0086,0,0,0,1,1,0
4554.36,-0.0174,0,1,1,0,1,0
5006.18,0.0871,0,0,0,0,0,0
26949.84,4.9544,0,1,1,0,1,1
942.76,-0.2122,0,2,0,0,0,0
7136.29,0.6683,0,1,1,0,0,1
8406.18,0.9849,0,1,0,0,0,0
1968.79,0.1143,0,0,0,0,0,0
870.29,-0.1014,0,2,0,1,0,0
2502.42,1.172,0,0,0,0,0,0
6327.83,2.0399,0,0,0,0,0,0
1077.08,-0.1713,0,1,0,0,0,0
3926.27,-0.0496,0,0,0,0,0,0
1906.41,-0.4759,1,2,0,0,1,0
1265.01,0.253,1,1,0,0,1,0
4681.18,0.1741,0,3,0,0,0,0
5017.91,0.0648,0,3,0,0,0,0
729.55,0.224,0,0,1,0,0,0
2235.29,1.9109,0,1,1,0,0,0
2530.78,1.9012,0,0,0,0,0,0
2683.62,0.605,0,0,1,0,1,1
11969.05,1.5073,0,2,0,0,0,0
656.1,-0.3323,0,0,0,0,0,0
1746.92,0.1835,1,1,1,0,0,0
2669.73,0.1348,0,0,0,1,0,0
4760.69,-0.045,0,2,0,0,0,0
482.85,-0.2982,0,2,0,0,0,0
3513.9,0.041,0,2,0,0,0,0
4725.6,0.0052,0,1,0,0,0,0
6201.46,1.0563,0,4,1,0,0,1
1877.92,-0.0176,0,0,0,0,1,0
11055.74,1.754,1,2,0,0,0,0
3048.31,-0.1284,0,0,0,0,0,0
1430.89,-0.0096,0,3,0,0,0,0
3208.12,-0.2904,0,0,0,0,0,0
4044.59,-0.0935,0,0,0,0,0,0
489.31,-0.0574,0,0,0,0,0,0
3549.93,-0.2271,0,0,0,0,0,0
1087.64,0.1243,0,3,0,0,0,0
774.11,0.3908,0,1,0,0,0,0
3296.9,-0.1603,0,3,0,0,0,0
11751.23,1.4061,0,7,0,0,0,0
2237.91,0.1847,0,7,0,0,1,0
7058.51,0.4798,0,3,0,0,1,0
2738.78,-0.079,0,2,0,0,0,0
12482.28,1.8513,1,0,0,0,0,0
1886.08,0.3477,0,2,0,0,0,0
1838.23,-0.1168,0,0,0,0,0,0
3489.7,1.3807,0,2,0,0,0,0
23801.69,6.2032,0,3,0,1,0,1
2531.9,0.7889,0,1,0,0,0,0
9337.96,1.076,0,1,0,1,0,1
4097.08,-0.1327,0,2,0,1,0,0
7065.71,0.4813,0,0,0,0,0,0
1144.37,-0.0482,0,0,0,0,1,0
1632.96,0.0171,0,4,0,0,0,0
2930.76,-0.3071,0,3,0,0,0,0
13101.54,1.7564,1,1,0,0,0,0
5632.35,0.3291,0,2,0,0,0,0
785.49,-0.4026,0,0,1,0,0,0
1017.44,0.0433,1,0,0,1,1,0
2928.99,0.1201,0,0,0,0,0,0
1330.03,0.1198,0,0,0,0,0,0
3376.15,-0.0105,0,4,1,0,0,0
9087.59,1.1553,0,0,1,0,0,0
5332.86,1.7438,0,0,0,0,0,0
1294.42,-0.0821,0,1,0,0,0,0
5703.0,0.253,0,1,0,0,0,0
1483.6,1.0843,1,2,0,0,0,0
2838.38,-0.1842,0,0,0,0,1,0
1173.07,-0.52,0,1,0,0,0,0
8425.02,2.5318,1,1,0,0,0,1
2894.77,-0.0787,0,0,0,0,0,0
5518.4,1.9479,0,2,0,0,0,0
3845.9,0.3445,0,1,1,0,0,0
7056.34,0.7451,0,1,0,0,1,0
5194.89,0.2845,0,0,0,0,0,0
2600.18,1.2212,0,2,0,0,1,0
1893.3,-0.2355,0,5,0,0,0,0
6874.32,0.9613,0,1,0,0,0,0
3334.57,-0.1419,0,4,0,0,0,0
849.72,-0.0197,0,2,0,1,0,0
785.67,-0.1032,0,1,0,0,0,0
4254.36,-0.1437,0,5,0,0,0,0
4925.34,0.4346,0,0,1,0,0,0
2203.84,0.1846,0,0,0,0,0,0
2478.79,0.1881,0,0,0,0,0,0
1331.31,0.4428,0,0,0,0,0,0
5334.89,0.2674,0,1,0,0,0,0
1102.88,0.8719,1,2,0,0,0,0
1754.38,-0.2161,0,0,0,1,0,0
3241.33,0.2462,0,0,0,0,0,0
2966.56,0.2671,0,0,0,0,0,0
5092.86,0.2123,0,6,0,0,0,0
3658.56,1.1251,0,1,0,0,0,0
1727.4,-0.1642,0,1,0,0,0,0
1707.46,-0.021,0,0,0,0,0,0
4894.04,0.5187,0,1,0,1,0,0
1586.73,-0.5307,0,0,0,1,0,0
13904.43,1.8134,0,2,0,0,0,0
1393.55,0.5787,0,1,0,0,0,0
12551.0,2.2919,0,1,1,0,0,0
1710.79,0.1134,0,3,0,0,0,1
5626.54,1.379,0,0,0,0,0,0
13866.54,2.024,0,2,1,0,0,1
2053.64,0.0266,0,1,0,0,0,0
3444.99,0.1963,0,0,0,0,0,0
1091.57,-0.0574,1,2,0,0,0,0
969.9,0.3781,0,0,0,0,0,0
1216.75,1.0331,1,0,0,0,0,0
1108.57,0.376,1,0,0,0,0,0
2301.86,-0.3396,0,1,0,0,0,0
1041.58,-0.0088,0,1,0,0,0,0
3100.24,-0.2061,0,0,0,0,0,0
5197.19,0.1151,0,0,0,0,0,0
1490.68,-0.0271,1,1,0,0,0,0
2869.22,0.0816,1,0,0,0,0,0
1862.87,0.0836,0,0,0,0,0,0
5707.82,0.158,0,1,0,0,0,0
1396.98,0.328,0,0,0,0,0,0
1491.24,-0.3706,0,3,0,0,0,0
3157.92,0.2908,0,3,1,0,0,0
984.09,-0.3673,0,0,0,0,1,0
779.97,-0.1739,0,1,1,0,0,0
1355.36,0.1058,0,1,0,0,0,0
7809.84,0.8158,0,3,0,0,0,0
1877.63,-0.3131,0,2,0,0,0,0
8577.4,1.6924,0,1,0,0,0,0
4013.91,-0.011,0,1,0,0,0,0
4800.27,-0.0342,0,1,0,0,0,0
4086.78,0.2432,0,1,0,0,0,0
1367.8,0.1863,0,0,0,0,0,0
1474.27,0.2395,0,3,0,0,0,0
2471.86,0.0732,0,0,0,0,0,0
5721.45,0.3843,0,1,0,0,0,0
2545.27,0.6904,1,2,1,1,0,1
6128.71,0.6365,0,6,0,0,0,0
3262.5,0.0409,0,2,0,0,0,0
563.84,0.1132,0,0,0,0,0,0
4966.23,0.0359,0,2,1,0,0,0
3817.65,0.0152,0,2,0,0,0,0
1923.63,-0.1405,0,0,0,1,1,0
5055.9,0.2039,0,0,0,1,0,0
4884.82,0.1124,0,0,0,0,0,0
22658.85,3.8692,0,0,0,0,0,0
3993.68,-0.1745,0,2,0,1,0,0
11292.96,2.0362,0,3,0,0,0,1
2678.03,-0.2443,0,2,0,0,0,0
2592.22,0.2191,0,0,0,0,0,0
2375.18,-0.0859,0,2,0,0,0,0
1126.16,-0.3581,0,0,0,0,0,0
3993.92,-0.0726,0,0,0,0,0,0
1476.85,0.1704,0,0,0,0,0,0
2332.74,0.0857,0,0,0,0,0,0
3059.66,0.0902,0,2,0,0,1,0
6424.3,1.1692,0,0,0,0,0,0
1520.93,-0.2516,0,2,0,0,0,0
2819.89,-0.1574,0,0,0,0,0,0
997.39,-0.2962,1,0,0,0,0,0
10600.93,1.1509,0,2,1,0,0,0
2332.66,0.1332,0,3,0,0,0,0
4140.32,0.0138,0,0,0,0,0,0
5434.97,0.8435,1,0,0,0,0,1
14342.39,1.962,0,0,0,0,0,0
1819.04,-0.2399,0,1,0,0,1,0
2030.84,-0.0864,0,1,0,0,0,0
780.22,-0.0332,0,1,0,0,0,0
5258.56,0.3499,0,0,0,0,0,0
5044.64,0.0574,0,0,0,0,0,0
5199.89,0.8053,0,1,0,1,0,1
6603.4,0.3974,0,0,0,0,0,0
778.79,0.2437,0,0,0,0,0,0
3728.7,-0.1859,0,4,0,1,0,0
2297.75,0.2269,0,1,0,0,0,0
3530.25,0.2789,1,1,0,0,0,0
7638.25,2.7119,0,3,1,0,0,1
1421.95,0.106,0,1,0,0,0,0
2214.59,0.0763,0,3,0,0,0,0
9456.29,1.421,0,1,0,0,1,0
915.75,-0.211,0,0,0,0,0,0
3862.26,0.0239,0,4,0,0,0,0
4623.69,0.1279,0,0,0,0,0,0
3432.08,1.2127,0,0,0,0,0,0
3071.63,0.186,1,3,0,0,0,0
1323.51,-0.1269,0,0,0,0,0,0
1160.09,0.4677,0,2,0,0,0,0
5218.6,0.2138,0,0,0,0,0,0
4072.15,0.1002,0,2,0,0,0,0
330.62,-0.4375,0,0,0,1,0,0
3420.6,-0.1857,0,0,0,0,0,0
1935.31,0.2602,0,0,1,0,0,0
3546.83,-0.1457,0,0,0,0,0,0
3900.48,0.0887,0,0,0,0,0,0
5814.57,1.9114,0,1,0,0,0,0
3685.0,-0.2072,0,1,0,0,0,0
4511.32,0.121,0,0,0,1,0,0
4222.76,1.5343,0,0,0,0,0,0
10759.12,1.1828,0,1,0,0,0,0
4598.24,-0.0072,0,0,0,0,0,0
1930.94,0.9523,0,1,1,0,0,1
3112.59,-0.0635,1,2,0,0,0,0
5614.42,0.3781,0,0,0,0,0,0
2381.31,0.3912,0,1,0,0,0,0
4516.03,-0.0525,0,0,0,0,0,0
4275.02,0.1118,0,0,0,0,0,0
2488.13,0.1038,0,0,0,0,0,0
798.38,-0.3028,0,4,0,0,0,0
3712.15,0.0955,0,1,0,0,0,0
3340.92,1.652,0,0,0,0,0,0
1970.95,-0.2184,1,2,0,0,0,0
778.26,-0.243,0,0,0,0,0,0
1974.3,-0.0389,0,3,0,0,0,0
5150.39,0.122,0,0,0,0,0,0
7840.71,2.0389,0,6,0,0,0,0
1916.76,-0.1114,0,0,0,0,0,0
6065.66,2.2506,0,1,0,0,0,0
1801.24,-0.1476,1,1,0,0,0,0
3869.13,0.0412,0,0,0,0,1,0
5623.09,0.2922,0,4,1,0,0,0
3994.1,-0.1008,0,2,0,0,0,0
3564.8,0.3423,0,1,0,1,0,0
2795.04,0.2504,0,0,0,0,0,0
2515.92,-0.127,0,0,0,0,0,0
2007.34,0.1758,0,2,0,0,0,0
4375.31,0.7807,0,3,0,1,0,1
1723.15,0.017,0,1,0,0,0,0
4721.27,0.0396,0,0,0,0,0,0
2025.41,-0.2426,0,0,1,0,0,0
2025.46,-0.1699,0,0,0,0,0,0
1229.95,-0.4744,0,2,1,0,0,0
5121.15,0.1753,0,1,0,0,0,0
3165.51,-0.3106,0,2,0,0,0,0
4794.46,0.0433,0,0,0,0,0,0
2499.99,-0.1459,0,1,0,0,0,0
4857.91,0.0652,0,0,0,0,1,0
1219.94,-0.1894,0,0,0,0,0,0
3220.19,0.2159,0,0,0,0,0,0
2238.8,-0.0665,0,0,0,0,0,0
3152.66,-0.2304,1,0,0,0,1,0
3641.42,-0.0742,0,0,0,0,0,0
2555.98,-0.2508,0,0,1,0,0,0
5980.75,1.9106,0,2,0,0,0,0
8236.62,2.5694,0,3,0,0,0,0
8517.18,0.9414,0,3,0,0,0,0
5888.1,1.3503,0,4,0,0,0,0
9670.95,1.9643,0,3,0,0,0,1
6820.64,2.0137,0,0,0,1,0,0
3807.11,-0.0709,0,0,0,0,0,0
7226.38,1.2719,0,0,1,0,0,0
2098.39,-0.1818,0,1,0,0,0,0
2672.42,-0.1034,0,0,0,0,0,0
11670.8,1.5995,0,0,0,0,0,0
9030.27,1.9685,0,0,0,0,0,0
4672.42,1.0869,1,1,0,0,0,0
3390.71,0.1762,0,0,0,0,0,0
1234.92,-0.0713,0,1,1,0,0,0
3181.9,-0.2054,0,0,1,0,0,0
12486.58,1.6611,0,5,0,1,0,0
3767.16,0.0433,0,0,0,1,0,0
571.45,-0.1366,0,0,1,0,0,0
721.11,-0.0216,0,2,0,0,0,0
2825.57,-0.0686,0,1,0,0,0,0
1135.8,-0.1921,0,1,0,0,0,0
3106.43,0.148,0,0,0,0,0,0
1163.62,-0.1414,0,0,0,0,0,0
5872.76,0.2553,0,5,0,0,0,0
2626.61,0.0222,0,0,0,0,0,0
1774.07,0.8191,0,1,1,0,0,0
2897.75,-0.266,0,3,0,1,0,0
2672.28,-0.0837,0,0,0,0,0,0
3121.26,-0.0087,0,0,0,0,0,0
1239.72,-0.005,0,0,0,0,0,0
926.06,0.1249,0,2,0,0,0,0
5509.27,0.9026,0,0,0,0,0,0
13382.68,1.8892,1,1,0,1,0,0
2994.59,-0.0887,1,2,0,0,0,0
2301.85,-0.3548,0,3,0,0,1,0
5939.67,0.9019,1,5,1,1,0,1
1368.84,-0.0881,0,0,0,0,0,0
4360.77,1.839,0,1,0,0,0,0
4814.92,1.1321,0,4,0,0,0,0
4707.51,0.2818,0,5,0,0,0,0
1353.08,0.504,0,3,0,0,0,1
4921.14,0.5896,0,0,0,0,0,0
1089.17,0.0697,0,0,0,0,0,0
4393.96,0.7893,0,2,1,0,0,0
630.82,-0.1097,0,1,0,0,0,0
5627.86,0.4606,0,0,1,0,0,0
2734.45,0.2947,0,1,0,0,0,0
1852.04,0.1966,0,0,1,0,0,0
9700.75,2.1035,0,2,1,0,0,0
2176.38,0.1672,0,0,0,0,0,0
2663.3,-0.1984,0,1,0,0,0,0
8478.23,1.0437,1,3,0,0,0,0
3809.05,0.2156,0,1,0,0,0,0
1387.8,0.0986,0,0,0,0,0,0
2412.64,-0.2684,0,1,0,0,0,0
4412.96,-0.0363,0,1,0,0,0,0
34780.15,8.9376,1,0,0,1,1,1
1295.57,0.2173,0,1,1,1,0,0
2947.98,0.0353,0,2,0,0,0,0
5096.64,0.0975,0,0,0,0,0,0
2982.67,-0.2177,0,1,0,1,0,0
3734.53,-0.133,0,0,1,0,0,0
6552.77,0.7961,0,1,0,0,0,0
2617.0,0.1616,0,1,0,0,0,0
2320.19,-0.0569,1,3,0,0,0,0
5740.31,0.3517,1,0,0,0,0,0
1657.43,-0.1416,0,0,0,0,0,0
8848.58,1.8839,0,0,0,0,0,0
6219.4,2.2273,0,0,0,0,0,0
2110.06,3.0163,0,1,0,1,0,0
2989.92,0.9786,1,0,0,0,0,0
3198.11,0.4471,0,3,0,0,0,0
4362.75,-0.002,0,7,0,0,0,0
4234.21,0.2159,0,1,1,0,0,0
4638.09,0.0853,0,0,1,0,0,0
1472.88,-0.0732,0,2,0,0,0,0
7852.0,1.8034,0,0,1,0,0,0
2747.58,-0.1575,0,0,0,0,0,0
1529.12,0.11,0,0,0,0,0,0
3799.67,0.14,0,4,0,0,0,0
5782.4,1.7006,0,1,0,0,0,0
1751.38,1.6451,0,0,0,0,0,0
3183.86,-0.1459,0,2,1,0,0,0
3464.99,0.8862,0,0,0,0,0,0
3447.3,-0.0407,0,3,0,0,0,0
30462.71,8.2013,1,1,0,1,1,1
1214.77,1.1844,0,1,1,0,0,0
4283.19,-0.0076,0,0,0,0,0,0
1968.1,0.2342,0,2,1,0,0,0
10993.33,1.6389,0,4,0,0,0,0
6895.58,1.7312,0,1,0,0,0,0
802.57,-0.0521,0,1,0,0,0,0
1965.82,-0.0312,0,1,1,0,0,0
7934.89,1.5874,1,6,0,0,0,0
2874.33,0.0548,0,1,0,0,0,0
4299.08,-0.0464,0,1,1,0,0,0
5782.78,1.4716,0,1,0,0,1,0
1284.78,0.1935,0,0,0,0,0,0
498.22,-0.3077,0,0,0,0,0,0
2811.54,0.265,1,4,0,0,0,0
5932.87,0.5647,0,1,0,0,0,0
9340.03,1.0661,0,4,1,0,1,1
4530.0,0.3641,0,0,0,0,0,0
3231.77,-0.17,0,1,0,1,0,0
3611.62,0.211,1,0,0,0,0,0
7199.16,1.7345,0,0,0,0,0,0
3195.75,-0.2361,1,1,0,0,0,0
10725.49,1.2908,1,1,1,0,0,0
1445.53,-0.3626,1,0,0,0,0,0
4606.84,0.1032,1,3,0,0,0,0
1852.15,-0.0833,0,0,0,1,0,0
5209.56,0.1087,0,4,0,0,0,0
5845.87,0.3174,0,0,0,0,0,0
1238.51,-0.1596,0,0,0,0,0,0
2864.06,-0.2741,1,0,0,0,0,0
529.97,-0.2587,0,1,0,1,0,0
2606.42,0.7727,1,0,0,0,0,0
1293.53,0.0701,0,0,0,0,0,0
4769.92,1.3729,1,4,0,0,0,1
12797.36,3.9017,0,3,1,0,0,1
3458.68,0.1054,0,0,0,0,0,0
3775.03,0.0998,0,2,0,0,0,0
1238.97,-0.019,0,2,0,0,0,0
10397.95,1.5616,0,3,0,0,1,1
384.32,-0.2645,1,0,0,0,0,0
20288.83,3.6187,0,5,0,0,0,0
3592.7,0.0344,0,0,0,0,0,0
2408.63,0.0142,0,0,0,0,0,0
2620.22,-0.142,1,0,0,0,0,0
2112.21,0.3628,0,2,0,0,1,0
4619.59,0.0545,0,0,0,0,0,0
2871.46,-0.3336,0,3,0,0,0,0
2443.89,-0.0386,0,2,0,0,0,0
2705.45,-0.3185,0,2,0,0,0,0
3839.34,-0.113,0,0,0,0,0,0
6825.05,0.4575,0,0,0,0,0,0
10752.95,1.4108,0,4,0,0,0,0
1307.2,-0.2836,0,0,0,0,0,0
4246.94,-0.0684,0,0,0,0,0,0
1342.55,-0.3087,0,0,0,0,0,0
6644.25,1.7957,0,2,1,0,0,0
10117.55,1.7469,0,1,0,0,0,0
1113.76,-0.3232,0,0,0,0,0,0
3629.87,0.0336,1,2,0,0,0,0
3922.03,-0.0433,0,3,0,0,0,0
2809.88,0.0584,0,1,0,0,0,0
3058.85,0.8855,1,6,0,0,0,1
1594.83,0.3308,0,0,0,0,0,0
3745.94,0.6811,0,0,0,0,0,1
2220.19,-0.0839,0,1,0,0,0,0
2078.67,-0.4167,0,1,0,0,0,0
3860.36,0.6947,0,1,1,0,0,0
769.56,0.023,0,2,0,0,0,0
1819.84,-0.1886,0,3,0,0,0,0
1079.07,0.1872,0,0,1,0,0,0
11812.26,1.6158,0,2,1,0,0,0
1719.78,0.0186,0,7,0,0,0,0
1325.29,-0.0552,0,2,0,0,1,0
4553.85,-0.065,0,1,0,0,0,0
5177.6,0.1057,0,3,1,0,0,0
6810.72,0.3866,0,2,0,0,0,0
3337.67,0.163,0,0,0,0,0,0
2418.37,-0.129,0,0,0,1,1,0
2622.18,-0.0971,0,0,0,0,0,0
11950.89,1.9568,0,1,0,0,0,0
4789.87,0.3455,0,1,0,0,0,0
2531.1,0.2404,1,0,0,0,0,0
15116.59,7.2911,0,0,1,0,0,1
1075.88,-0.0311,0,1,0,0,0,0
5950.68,0.213,0,3,0,0,0,0
3679.14,0.5881,0,1,1,0,0,0
4131.94,-0.0521,0,0,0,0,0,0
3553.03,0.0958,1,3,0,0,0,0
12776.32,1.6714,0,1,0,0,0,0
4891.6,0.0563,1,1,0,0,0,0
3822.78,0.1055,0,1,1,0,0,0
1873.47,0.5095,0,1,0,0,0,0
1011.63,0.2109,0,3,0,0,0,0
1075.1,-0.4203,0,0,1,0,0,0
5205.06,0.1796,0,1,0,0,0,0
2265.12,-0.3019,0,0,0,0,0,0
4466.48,0.1144,0,0,0,0,0,0
548.15,-0.0105,1,1,0,1,0,0
5314.16,2.2656,1,0,0,0,0,0
599.47,0.0129,0,0,0,0,0,0
4238.94,1.9274,0,0,0,0,0,0
5755.49,0.1934,0,2,0,0,0,0
8117.93,2.6955,0,5,0,0,0,0
10660.53,3.477,0,6,0,0,0,0
5489.39,1.6416,0,0,0,0,1,0
4507.88,0.0832,0,2,0,0,0,0
980.82,0.3276,0,4,0,0,0,0
3577.88,0.1429,0,0,0,0,0,0
2320.08,-0.4235,0,0,0,1,0,0
2429.73,-0.3186,1,1,0,0,0,0
3934.16,-0.1761,0,0,0,0,0,0
3440.59,1.6987,1,0,0,0,1,0
8594.03,0.835,0,3,0,0,0,0
672.15,-0.128,0,1,0,0,0,0
5526.49,1.2322,1,1,0,0,0,0
3606.16,-0.165,1,2,0,1,0,0
1996.95,-0.1212,0,1,0,0,0,0
4932.45,0.7717,0,0,0,0,0,0
386.32,-0.2607,0,0,0,0,1,0
5472.14,0.1141,0,0,0,0,0,0
599.46,0.1801,0,0,0,0,0,0
646.45,-0.2384,0,5,0,0,0,0
9696.22,1.1446,0,0,0,0,0,0
3078.18,0.1565,0,0,0,0,0,0
3873.24,0.0304,0,0,0,0,0,0
2645.26,-0.1085,0,2,0,0,0,0
1212.2,-0.2044,0,4,0,0,0,0
6065.6,0.3964,0,0,0,0,0,0
1730.97,-0.1597,0,7,0,0,0,0
4652.84,0.2613,0,4,0,0,0,0
